aileron, elevator, rudder, flaps, slats, speedbrake, throttle, throttle2, engine-pump, engine-pump2, electric-pump, electric-pump2, external-power, APU-generator, latitude-deg, longitude-deg, altitude-ft, roll-deg, pitch-deg, heading-deg, side-slip-deg, airspeed-kt, glideslope, vertical-speed-fps, airspeed-indicator_indicated-speed-kt, altimeter_indicated-altitude-ft, altimeter_pressure-alt-ft, attitude-indicator_indicated-pitch-deg, attitude-indicator_indicated-roll-deg, attitude-indicator_internal-pitch-deg, attitude-indicator_internal-roll-deg, encoder_indicated-altitude-ft, encoder_pressure-alt-ft, gps_indicated-altitude-ft, gps_indicated-ground-speed-kt, gps_indicated-vertical-speed, indicated-heading-deg, magnetic-compass_indicated-heading-deg, slip-skid-ball_indicated-slip-skid, turn-indicator_indicated-turn-rate, vertical-speed-indicator_indicated-speed-fpm, engine_rpm, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99182, -22.60543, 146.2472, 0.047873, 5.249772, 179.607, -15.91778, 5.395491, 0.006932, 0.03027, 5.112693, 18.5281, -245.1098, 5.249378, 0.048037, 5.249378, 0.048037, -249.9999, -250, 146.2472, 0.615808, 1.112854, 192.8214, 173.5805, 0.017063, -0.05914, -9.560534, 1737.926, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99181, -22.60543, 146.2493, 0.044978, 5.256815, 179.56, -15.38908, 5.567743, 0.006935, 0.032379, 5.291591, 18.52109, -245.1169, 5.256408, 0.045145, 5.256408, 0.045145, -249.9999, -250, 146.2493, 0.660017, 1.190107, 192.7747, 173.6935, 0.013531, -0.063796, -17.91957, 1777.054, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99181, -22.60543, 146.2512, 0.042441, 5.263, 179.5162, -14.94394, 5.721549, 0.006938, 0.034261, 5.450059, 18.5155, -245.1224, 5.262587, 0.04261, 5.262587, 0.04261, -249.9999, -250, 146.2512, 0.699763, 1.258841, 192.7312, 173.8211, 0.010216, -0.068195, -19.05145, 1809.738, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99181, -22.60543, 146.2533, 0.039613, 5.26993, 179.464, -14.46225, 5.897783, 0.006942, 0.036415, 5.631648, 18.5094, -245.1285, 5.26952, 0.03978, 5.26952, 0.03978, -249.9999, -250, 146.2533, 0.745684, 1.338208, 192.6793, 173.9927, 0.00708, -0.073504, -12.02396, 1844.53, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99181, -22.60543, 146.256, 0.03629, 5.278156, 179.3968, -13.9077, 6.114418, 0.006945, 0.039049, 5.854121, 18.50228, -245.1357, 5.277746, 0.036454, 5.277746, 0.036454, -249.9999, -250, 146.256, 0.80279, 1.437937, 192.6125, 174.2342, 0.003108, -0.080404, -20.01606, 1883.548, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99181, -22.60543, 146.2585, 0.033456, 5.285231, 179.3334, -13.4407, 6.309359, 0.00695, 0.04143, 6.053894, 18.49655, -245.1414, 5.284828, 0.033617, 5.284828, 0.033617, -249.9999, -250, 146.2585, 0.854893, 1.523477, 192.5494, 174.4753, 0.000224, -0.08695, -9.708883, 1915.363, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99181, -22.60543, 146.2611, 0.030688, 5.292252, 179.2643, -12.98287, 6.512568, 0.006952, 0.04389, 6.262576, 18.49093, -245.147, 5.291859, 0.030842, 5.291859, 0.030842, -249.9999, -250, 146.2611, 0.91002, 1.615927, 192.4807, 174.7467, -0.002612, -0.094097, -11.57591, 1945.494, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99181, -22.60543, 146.2639, 0.028014, 5.299136, 179.1894, -12.53565, 6.723729, 0.006953, 0.046437, 6.478553, 18.48542, -245.1525, 5.298758, 0.02816, 5.298758, 0.02816, -249.9999, -250, 146.2639, 0.968267, 1.711798, 192.4061, 175.0469, -0.00545, -0.101861, -12.17493, 1973.832, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.9918, -22.60542, 146.2669, 0.025474, 5.305824, 179.1083, -12.10001, 6.942473, 0.006959, 0.049097, 6.702132, 18.48008, -245.1579, 5.305463, 0.02561, 5.305463, 0.02561, -249.9999, -250, 146.2669, 1.02972, 1.807536, 192.3254, 175.3748, -0.008323, -0.110249, -12.13229, 2000.323, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.9918, -22.60542, 146.27, 0.023101, 5.312262, 179.0208, -11.67683, 7.168401, 0.006957, 0.051793, 6.93267, 18.4749, -245.163, 5.311915, 0.023227, 5.311915, 0.023227, -249.9999, -250, 146.27, 1.094459, 1.913437, 192.2384, 175.7289, -0.011266, -0.119265, -11.64376, 2024.948, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.9918, -22.60542, 146.2733, 0.020915, 5.318408, 178.9267, -11.26678, 7.401092, 0.006961, 0.054605, 7.169433, 18.46987, -245.1681, 5.318083, 0.021029, 5.318083, 0.021029, -249.9999, -250, 146.2733, 1.162549, 2.015984, 192.1447, 176.1079, -0.014319, -0.128907, -10.87206, 2047.725, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.9918, -22.60542, 146.2767, 0.018929, 5.324216, 178.8259, -10.87026, 7.640106, 0.006966, 0.057503, 7.413945, 18.46414, -245.1738, 5.323914, 0.01903, 5.323914, 0.01903, -249.9999, -250, 146.2767, 1.234048, 2.124871, 192.0443, 176.5105, -0.01751, -0.139172, -12.12721, 2068.698, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99179, -22.60542, 146.2791, 0.017719, 5.327885, 178.7549, -10.61354, 7.802746, 0.006967, 0.059457, 7.577835, 18.46147, -245.1765, 5.327595, 0.017814, 5.327595, 0.017814, -249.9999, -250, 146.2791, 1.283632, 2.197194, 191.9736, 176.7911, -0.019729, -0.146356, -12.5106, 2081.706, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99179, -22.60542, 146.2845, 0.015485, 5.335117, 178.5938, -10.08829, 8.156443, 0.006968, 0.063681, 7.936067, 18.45377, -245.1842, 5.33486, 0.015561, 5.33486, 0.015561, -249.9999, -250, 146.2845, 1.394151, 2.36039, 191.8131, 177.4182, -0.024417, -0.162506, -11.97301, 2106.878, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99179, -22.60542, 146.2882, 0.014292, 5.339383, 178.482, -9.763048, 8.390711, 0.006971, 0.066499, 8.174678, 18.45102, -245.1869, 5.339148, 0.014356, 5.339148, 0.014356, -249.9999, -250, 146.2882, 1.469427, 2.462232, 191.7016, 177.8445, -0.028185, -0.173578, -12.27453, 2121.467, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99179, -22.60542, 146.2924, 0.013221, 5.343649, 178.3533, -9.421151, 8.650674, 0.006974, 0.069617, 8.439132, 18.44732, -245.1906, 5.343435, 0.013272, 5.343435, 0.013272, -249.9999, -250, 146.2924, 1.554941, 2.576855, 191.5734, 178.3263, -0.032189, -0.186193, -17.45091, 2135.957, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99178, -22.60542, 146.2968, 0.01238, 5.347512, 178.2174, -9.092477, 8.914835, 0.006976, 0.072772, 8.707108, 18.44357, -245.1944, 5.347322, 0.012419, 5.347322, 0.012419, -249.9999, -250, 146.2968, 1.644008, 2.700368, 191.4379, 178.8242, -0.036455, -0.199343, -10.00915, 2149.051, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99178, -22.60542, 146.3014, 0.011771, 5.350973, 178.0745, -8.776594, 9.18281, 0.006979, 0.075983, 8.978605, 18.43992, -245.198, 5.350802, 0.011798, 5.350802, 0.011798, -249.9999, -250, 146.3014, 1.73663, 2.815125, 191.2955, 179.3365, -0.04099, -0.213001, -15.20342, 2160.846, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99178, -22.60542, 146.3054, 0.011438, 5.35356, 177.95, -8.522849, 9.408772, 0.006981, 0.078691, 9.207965, 18.4366, -245.2013, 5.353405, 0.011455, 5.353405, 0.011455, -249.9999, -250, 146.3054, 1.816529, 2.919349, 191.1714, 179.7735, -0.044175, -0.224752, -17.91341, 2169.75, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99178, -22.60542, 146.3087, 0.011282, 5.355443, 177.8468, -8.325873, 9.591136, 0.006982, 0.08086, 9.391612, 18.43458, -245.2034, 5.355303, 0.011291, 5.355303, 0.011291, -249.9999, -250, 146.3087, 1.882219, 3.000025, 191.0685, 180.1288, -0.047489, -0.23438, -15.80239, 2176.306, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99177, -22.60542, 146.3156, 0.01125, 5.35872, 177.6312, -7.947386, 9.959692, 0.006985, 0.085265, 9.762736, 18.42867, -245.2093, 5.358604, 0.011245, 5.358604, 0.011245, -249.9999, -250, 146.3156, 2.018302, 3.163355, 190.8535, 180.8534, -0.054519, -0.254205, -17.24517, 2188.02, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99177, -22.60542, 146.321, 0.011465, 5.360771, 177.4615, -7.676547, 10.23911, 0.006988, 0.088607, 10.04599, 18.42702, -245.2109, 5.360674, 0.01145, 5.360674, 0.01145, -249.9999, -250, 146.321, 2.124456, 3.289887, 190.6841, 181.407, -0.060149, -0.269516, -12.97955, 2195.681, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99176, -22.60542, 146.3265, 0.011863, 5.362494, 177.2854, -7.416509, 10.52079, 0.00699, 0.091971, 10.3311, 18.42477, -245.2132, 5.362413, 0.011839, 5.362413, 0.011839, -249.9999, -250, 146.3265, 2.234086, 3.418733, 190.5084, 181.9675, -0.066077, -0.285114, -11.16448, 2202.47, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99175, -22.60542, 146.3566, 0.015313, 5.366932, 176.3686, -6.303297, 11.90566, 0.006997, 0.108432, 11.7268, 18.38669, -245.2512, 5.366914, 0.015268, 5.366914, 0.015268, -249.9999, -250, 146.3566, 2.811811, 4.035357, 189.5931, 184.7316, -0.09877, -0.360272, -16.73703, 2225.232, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99174, -22.60542, 146.3623, 0.016085, 5.367136, 176.2, -6.132111, 12.14734, 0.006999, 0.111308, 11.95962, 18.39981, -245.2381, 5.367127, 0.016036, 5.367127, 0.016036, -249.9999, -250, 146.3623, 2.919213, 4.141392, 189.4246, 185.2105, -0.103482, -0.373152, 19.99507, 2227.805, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99174, -22.60542, 146.3705, 0.017259, 5.367188, 175.9592, -5.901757, 12.48665, 0.007, 0.115332, 12.31022, 18.40388, -245.2341, 5.36719, 0.017206, 5.36719, 0.017206, -249.9999, -250, 146.3705, 3.073302, 4.29741, 189.1842, 185.8771, -0.113147, -0.391052, 15.17629, 2230.875, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99173, -22.60542, 146.3802, 0.01869, 5.36693, 175.6778, -5.650874, 12.87553, 0.007002, 0.119942, 12.70405, 18.40329, -245.2346, 5.366946, 0.018635, 5.366946, 0.018635, -249.9999, -250, 146.3802, 3.254629, 4.469529, 188.903, 186.6311, -0.123096, -0.411285, 12.28008, 2233.705, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99173, -22.60542, 146.3878, 0.019824, 5.366527, 175.4623, -5.470688, 13.1678, 0.007003, 0.123404, 12.99585, 18.40753, -245.2304, 5.36655, 0.019766, 5.36655, 0.019766, -249.9999, -250, 146.3878, 3.394211, 4.605587, 188.6878, 187.1892, -0.130744, -0.426315, 19.4442, 2235.409, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99172, -22.60542, 146.3956, 0.021008, 5.365967, 175.2431, -5.296916, 13.46045, 0.007005, 0.12689, 13.29208, 18.40877, -245.2292, 5.365999, 0.020947, 5.365999, 0.020947, -249.9999, -250, 146.3956, 3.536807, 4.731783, 188.4688, 187.7392, -0.138554, -0.441223, 13.87387, 2236.791, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99172, -22.60542, 146.4036, 0.022248, 5.365254, 175.0201, -5.129197, 13.75338, 0.007005, 0.130341, 13.58729, 18.40908, -245.2289, 5.365293, 0.022184, 5.365293, 0.022184, -249.9999, -250, 146.4036, 3.682361, 4.866868, 188.2461, 188.2798, -0.146526, -0.456008, 15.31614, 2237.884, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99171, -22.60542, 146.4118, 0.023541, 5.364395, 174.7934, -4.967231, 14.04649, 0.007006, 0.133809, 13.88217, 18.40921, -245.2287, 5.36444, 0.023475, 5.36444, 0.023475, -249.9999, -250, 146.4118, 3.830816, 4.997526, 188.0195, 188.8099, -0.154656, -0.470662, 15.8764, 2238.774, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99171, -22.60541, 146.4203, 0.024914, 5.363391, 174.5634, -4.810869, 14.33965, 0.007007, 0.13729, 14.17688, 18.40942, -245.2285, 5.363444, 0.024843, 5.363444, 0.024843, -249.9999, -250, 146.4203, 3.982116, 5.12758, 187.7898, 189.328, -0.162928, -0.485138, 16.72219, 2239.726, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.9917, -22.60541, 146.429, 0.026355, 5.36227, 174.3306, -4.660043, 14.63288, 0.007008, 0.140765, 14.4715, 18.40979, -245.2281, 5.362329, 0.026282, 5.362329, 0.026282, -249.9999, -250, 146.429, 4.136203, 5.25817, 187.5572, 189.8332, -0.171318, -0.499358, 18.14807, 2240.747, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.9917, -22.60541, 146.4378, 0.027822, 5.361062, 174.0955, -4.514605, 14.92617, 0.007009, 0.144229, 14.76608, 18.41035, -245.2276, 5.361125, 0.027748, 5.361125, 0.027748, -249.9999, -250, 146.4378, 4.293022, 5.388996, 187.3223, 190.3241, -0.179781, -0.513251, 7.97177, 2241.816, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99169, -22.60541, 146.4469, 0.029266, 5.35979, 173.8585, -4.374384, 15.21952, 0.00701, 0.1477, 15.06062, 18.41113, -245.2268, 5.359854, 0.029195, 5.359854, 0.029195, -249.9999, -250, 146.4469, 4.452517, 5.522001, 187.0852, 190.7998, -0.188277, -0.526759, 12.93196, 2242.917, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99168, -22.60541, 146.457, 0.030764, 5.358366, 173.6002, -4.228139, 15.53738, 0.007011, 0.151458, 15.38001, 18.41194, -245.226, 5.358432, 0.030696, 5.358432, 0.030696, -249.9999, -250, 146.457, 4.628263, 5.662253, 186.8271, 191.2966, -0.196763, -0.540894, 16.64501, 2244.128, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99168, -22.60541, 146.4658, 0.03195, 5.357128, 173.3808, -4.10881, 15.80637, 0.007011, 0.154626, 15.64955, 18.41329, -245.2246, 5.357197, 0.031886, 5.357197, 0.031886, -249.9999, -250, 146.4658, 4.779328, 5.784055, 186.6078, 191.701, -0.205198, -0.552407, 10.69397, 2245.159, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99167, -22.60541, 146.4755, 0.033141, 5.355745, 173.141, -3.983083, 16.09985, 0.007011, 0.15808, 15.94397, 18.4147, -245.2232, 5.355814, 0.033084, 5.355814, 0.033084, -249.9999, -250, 146.4755, 4.94654, 5.918368, 186.3678, 192.1247, -0.21354, -0.56446, 17.43303, 2246.282, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99166, -22.6054, 146.4855, 0.034218, 5.35434, 172.901, -3.861842, 16.39334, 0.007011, 0.161546, 16.2383, 18.41632, -245.2216, 5.35441, 0.034167, 5.35441, 0.034167, -249.9999, -250, 146.4855, 5.116224, 6.046947, 186.1278, 192.5291, -0.221755, -0.575947, 13.11588, 2247.397, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99166, -22.6054, 146.4957, 0.035172, 5.352906, 172.6612, -3.744937, 16.68683, 0.007011, 0.164992, 16.53256, 18.41814, -245.2198, 5.352978, 0.035127, 5.352978, 0.035127, -249.9999, -250, 146.4957, 5.28833, 6.179181, 185.8881, 192.9135, -0.229815, -0.586834, 8.118102, 2248.501, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99165, -22.6054, 146.5061, 0.03599, 5.351444, 172.422, -3.632243, 16.9803, 0.007011, 0.168452, 16.82673, 18.42017, -245.2178, 5.351518, 0.035952, 5.351518, 0.035952, -249.9999, -250, 146.5061, 5.462809, 6.310006, 185.6489, 193.2771, -0.237683, -0.59709, 18.40029, 2249.589, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99165, -22.6054, 146.5168, 0.036669, 5.349965, 172.1837, -3.523632, 17.27375, 0.007011, 0.1719, 17.12079, 18.42241, -245.2155, 5.350039, 0.036638, 5.350039, 0.036638, -249.9999, -250, 146.5168, 5.639615, 6.440999, 185.4104, 193.619, -0.24533, -0.606686, 17.14346, 2250.659, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99164, -22.6054, 146.5276, 0.037198, 5.348465, 171.9468, -3.418995, 17.56715, 0.00701, 0.175341, 17.41473, 18.42486, -245.2131, 5.34854, 0.037175, 5.34854, 0.037175, -249.9999, -250, 146.5276, 5.818701, 6.572831, 185.1734, 193.9387, -0.25273, -0.615597, 16.49234, 2251.71, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99163, -22.60539, 146.5387, 0.037575, 5.346937, 171.7116, -3.318224, 17.86048, 0.007011, 0.178801, 17.70854, 18.42752, -245.2104, 5.347013, 0.037559, 5.347013, 0.037559, -249.9999, -250, 146.5387, 6.000021, 6.705065, 184.9381, 194.2355, -0.259852, -0.6238, 16.87652, 2252.741, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99163, -22.60539, 146.55, 0.037793, 5.345387, 171.4783, -3.221227, 18.15374, 0.00701, 0.18225, 18.00214, 18.43036, -245.2076, 5.345465, 0.037786, 5.345465, 0.037786, -249.9999, -250, 146.55, 6.183529, 6.836393, 184.7048, 194.5089, -0.266669, -0.631272, 17.96064, 2253.752, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99162, -22.60539, 146.5615, 0.037862, 5.343822, 171.2475, -3.127901, 18.44691, 0.00701, 0.185682, 18.29539, 18.4334, -245.2045, 5.3439, 0.037862, 5.3439, 0.037862, -249.9999, -250, 146.5615, 6.369184, 6.965541, 184.4736, 194.7583, -0.27316, -0.637993, 19.72557, 2254.743, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99162, -22.60539, 146.5693, 0.037816, 5.342771, 171.095, -3.06769, 18.64229, 0.007009, 0.187976, 18.49128, 18.43559, -245.2023, 5.342849, 0.037821, 5.342849, 0.037821, -249.9999, -250, 146.5693, 6.494123, 7.054502, 184.3211, 194.911, -0.27729, -0.642047, 18.04943, 2255.393, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.9916, -22.60538, 146.5852, 0.037507, 5.340635, 170.7942, -2.952024, 19.0329, 0.007008, 0.192548, 18.88168, 18.43936, -245.1986, 5.340716, 0.037523, 5.340716, 0.037523, -249.9999, -250, 146.5852, 6.746751, 7.229742, 184.0201, 195.1834, -0.285043, -0.649101, 11.42889, 2256.666, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.9916, -22.60538, 146.5976, 0.037652, 5.338782, 170.5725, -2.869121, 19.32553, 0.007262, 0.203099, 19.17514, 18.44359, -245.1943, 5.33895, 0.037461, 5.33895, 0.037461, -249.9999, -250, 146.5976, 6.93858, 8.937722, 183.7982, 195.3585, -0.289269, -0.653408, 18.63355, 2257.6, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99159, -22.60538, 146.6105, 0.046126, 5.339947, 170.3549, -2.782931, 19.61806, 0.006949, 0.197753, 19.46704, 18.44804, -245.1899, 5.339637, 0.046111, 5.339637, 0.046111, -249.9999, -250, 146.6105, 7.13238, 7.013341, 183.5801, 195.5082, -0.293943, -0.656707, 15.01914, 2258.516, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99158, -22.60538, 146.6208, 0.044613, 5.340314, 170.1761, -2.723195, 19.8619, 0.006941, 0.200369, 19.71111, 18.45119, -245.1867, 5.340386, 0.04473, 5.340386, 0.04473, -249.9999, -250, 146.6208, 7.295359, 7.487836, 183.4012, 195.6134, -0.297773, -0.659089, 17.3353, 2259.266, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99157, -22.60537, 146.6356, 0.041556, 5.337488, 169.9309, -2.640767, 20.20301, 0.006961, 0.204934, 20.05217, 18.45616, -245.1818, 5.33762, 0.04169, 5.33762, 0.04169, -249.9999, -250, 146.6356, 7.525743, 7.678103, 183.1557, 195.7308, -0.303977, -0.66144, 15.97676, 2260.298, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99157, -22.60537, 146.6485, 0.03888, 5.334912, 169.7258, -2.572193, 20.49517, 0.006972, 0.208694, 20.34451, 18.46089, -245.177, 5.335038, 0.039013, 5.335038, 0.039013, -249.9999, -250, 146.6485, 7.725225, 7.829995, 182.9504, 195.8035, -0.307675, -0.662517, 13.58776, 2261.167, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99156, -22.60537, 146.6621, 0.030735, 5.32951, 169.5255, -2.510739, 20.78728, 0.006942, 0.211212, 20.63661, 18.4657, -245.1722, 5.329903, 0.031306, 5.329903, 0.031306, -249.9999, -250, 146.6621, 7.926523, 8.275908, 182.7496, 195.8503, -0.311475, -0.662911, 11.11438, 2262.023, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99155, -22.60536, 146.6754, 0.027176, 5.325649, 169.3308, -2.445552, 21.07901, 0.006955, 0.215005, 20.92822, 18.47074, -245.1672, 5.325743, 0.027251, 5.325743, 0.027251, -249.9999, -250, 146.6754, 8.129601, 8.060381, 182.5545, 195.8713, -0.313059, -0.662234, 8.898172, 2262.866, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99154, -22.60536, 146.689, 0.025941, 5.324461, 169.1416, -2.383456, 21.37054, 0.006965, 0.218737, 21.21964, 18.47581, -245.1621, 5.324512, 0.026001, 5.324512, 0.026001, -249.9999, -250, 146.689, 8.334418, 8.210462, 182.3651, 195.8664, -0.314449, -0.660626, 8.315569, 2263.697, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99154, -22.60536, 146.7005, 0.024874, 5.323602, 168.9886, -2.334773, 21.61332, 0.006972, 0.22182, 21.46211, 18.47962, -245.1583, 5.323656, 0.024941, 5.323656, 0.024941, -249.9999, -250, 146.7005, 8.506403, 8.333605, 182.2117, 195.8427, -0.315189, -0.65861, 14.95938, 2264.38, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99153, -22.60535, 146.7145, 0.023391, 5.322437, 168.8105, -2.279614, 21.90445, 0.006978, 0.225436, 21.75295, 18.48536, -245.1526, 5.322498, 0.023469, 5.322498, 0.023469, -249.9999, -250, 146.7145, 8.714315, 8.474963, 182.033, 195.7909, -0.315917, -0.655376, 17.04448, 2265.192, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99152, -22.60535, 146.7287, 0.021643, 5.3211, 168.6389, -2.227745, 22.19536, 0.006982, 0.229001, 22.04358, 18.49109, -245.1469, 5.321169, 0.021735, 5.321169, 0.021735, -249.9999, -250, 146.7287, 8.923866, 8.615786, 181.8611, 195.7138, -0.316103, -0.65125, 18.79734, 2265.994, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99151, -22.60534, 146.7432, 0.019591, 5.319637, 168.4741, -2.17901, 22.48603, 0.006985, 0.232502, 22.33388, 18.49695, -245.141, 5.319712, 0.019699, 5.319712, 0.019699, -249.9999, -250, 146.7432, 9.135019, 8.75456, 181.6958, 195.6118, -0.315693, -0.646226, 20.34496, 2266.787, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.9915, -22.60534, 146.7579, 0.017254, 5.318083, 168.3163, -2.133284, 22.77644, 0.006986, 0.23596, 22.62386, 18.50299, -245.1349, 5.318162, 0.017377, 5.318162, 0.017377, -249.9999, -250, 146.7579, 9.347739, 8.888204, 181.5377, 195.4851, -0.31464, -0.640298, 12.28524, 2267.572, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99149, -22.60534, 146.7729, 0.01464, 5.316464, 168.1659, -2.090502, 23.0666, 0.006987, 0.239412, 22.91355, 18.50924, -245.1287, 5.316545, 0.014774, 5.316545, 0.014774, -249.9999, -250, 146.7729, 9.561994, 9.020874, 181.3866, 195.3341, -0.312912, -0.633463, 17.32579, 2268.35, 
-0.007828, -0.031754, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 63.99148, -22.60533, 146.788, 0.011762, 5.314794, 168.0232, -2.050614, 23.3565, 0.006986, 0.242824, 23.20292, 18.51569, -245.1222, 5.314878, 0.01191, 5.314878, 0.01191, -249.9999, -250, 146.788, 9.777749, 9.15331, 181.2434, 195.1594, -0.31048, -0.625718, 9.933343, 2269.121, 
